"Nest.ID","J.day","Year","Stage","Day.night","T.mean","T.min","T.max","T.n","T.sd","Nest.ID.type","CV","Type","Nest.id","Forest","DateFound.s","Treat.s","Point.n","Species","ActiveDate","Active.J.Date","LastCheck","expos","survive","status","Prob.Sure","cause.fail","Cause.Fail","clutch","egg.hatch","fledged","bhco.egg","BHCOfledge","Perc.hatch","Perc.fledge","nest.attempt","Trial","fem.ID","male.ID","Nest.Hgt.m.","Subs.Hgt.m.","Subst.1","M.Cond","M.Age","M.Wing","M.Mass","F.Cond","F.Age","F.Wng","F.Mass","hatch.date","fledge.date","fail.date","Year.gis","Date_Found","Point.gis","Female_ID","Male_ID","latitude","longitude","IMI_inside","IMI_all","IMI_dist","elevation","slope","aspect","tpi_25","tpi_50","tpi25_3cat","tpi25_6cat","tpi50_3cat","tpi50_6cat","date","number.on.bouts","number.off.bouts","mean.time.on.bout","mean.time.off.bout","perc.in","first.off","last.on","Date","Nest.ID.orig","time.min","time.max","obs.time","prop.day","prop.day.r"
"208.12",175,2012,"Inc","Day",23.97395833,18,29,96,3.473485881,"208.12.ambient",0.14488579,"ambient",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/23/2012",20,19,1368,378.9473684,79.16666667,0.416666667,20.91666667,"2012-06-23","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"208.12",176,2012,"Inc","Day",25.61979167,19,31.5,96,4.025409291,"208.12.ambient",0.157121078,"ambient",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/24/2012",22,21,1200,388.5714286,76.38888889,2.416666667,20.91666667,"2012-06-24","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"208.12",176,2012,"Inc","Day",35.02083333,28,39,96,2.152008446,"208.12.nest",0.0614,"nest",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/24/2012",22,21,1200,388.5714286,76.38888889,2.416666667,20.91666667,"2012-06-24","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"208.12",177,2012,"Inc","Day",34.29166667,27.5,39.5,96,2.620432534,"208.12.nest",0.0764,"nest",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/25/2012",21,21,1280,365.7142857,77.77777778,3.75,NA,"2012-06-25","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"208.12",177,2012,"Inc","Day",23.24479167,19,27,96,2.041664429,"208.12.ambient",0.0878,"ambient",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/25/2012",21,21,1280,365.7142857,77.77777778,3.75,NA,"2012-06-25","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"208.12",178,2012,"Inc","Day",20.265625,13.5,25,96,4.093610634,"208.12.ambient",0.201997749,"ambient",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/26/2012",28,28,882.8571429,351.4285714,71.52777778,2.75,NA,"2012-06-26","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"208.12",178,2012,"Inc","Day",34.32291667,26,40,96,2.84047732,"208.12.nest",0.0828,"nest",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/26/2012",28,28,882.8571429,351.4285714,71.52777778,2.75,NA,"2012-06-26","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"208.12",179,2012,"Inc","Day",23.19270833,15,29.5,96,4.582788046,"208.12.ambient",0.197596071,"ambient",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/27/2012",25,24,1027.2,370,74.30555556,1.583333333,21.25,"2012-06-27","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"208.12",179,2012,"Inc","Day",34.62631579,26.5,39,95,2.408946557,"208.12.nest",0.0696,"nest",208,"TAR","6/12/2012","TT",208,"HOWA",166,166,187,20.5,0,"Success","Prob",NA,NA,3,3,3,0,0,100,100,2,2,"WAYR","YAWW",1,1.5,"Rubus",NA,"SY","64.5","11",NA,"ASY","64","12","6/28/2012","7/5/2012",NA,2012,"6/12/2012",208,"WAYR","YAWW",39.32952064,-82.7704659,56,56,0,318.2000122,13.13010025,313.1870117,40.73730087,56.70550156,"ridge","ridge","ridge","ridge","6/27/2012",25,24,1027.2,370,74.30555556,1.583333333,21.25,"2012-06-27","208.12",0.084722222,23.93194444,23.84722222,0.993634259,1
"209.12",146,2012,"Inc","Day",33.71428571,28.5,35.5,70,1.609688575,"209.12.nest",0.0477,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","5/25/2012",11,10,1527.272727,384,81.39534884,9.833333333,20.83333333,"2012-05-25","209.12",9.677777778,23.84722222,14.16944444,0.590393518,0.6
"209.12",147,2012,"Inc","Day",35.35638298,30,38,94,1.860197614,"209.12.nest",0.0526,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","5/26/2012",12,11,2500,392.7272727,87.41258741,6.5,20.16666667,"2012-05-26","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",148,2012,"Inc","Day",33.32446809,26.5,36.5,94,2.892061295,"209.12.nest",0.0868,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","5/27/2012",12,11,2460,436.3636364,86.01398601,6.333333333,20.5,"2012-05-27","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",149,2012,"Inc","Day",34.25263158,29.5,37,95,1.653290858,"209.12.nest",0.0483,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","5/28/2012",16,15,1830,336,85.31468531,6.333333333,20,"2012-05-28","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",150,2012,"Inc","Day",34.41578947,30,37,95,1.386969434,"209.12.nest",0.0403,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","5/29/2012",16,15,1830,336,85.31468531,6.5,20.16666667,"2012-05-29","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",151,2012,"Inc","Day",34.52631579,28,37,95,1.744853254,"209.12.nest",0.0505,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","5/30/2012",17,16,1722.352941,315,85.31468531,6.666666667,20.5,"2012-05-30","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",152,2012,"Inc","Day",33.80526316,29,36,95,1.647523507,"209.12.nest",0.0487,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","5/31/2012",18,17,1653.333333,268.2352941,86.71328671,6.333333333,20.16666667,"2012-05-31","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",153,2012,"Inc","Day",31.86842105,26,35,95,1.920231766,"209.12.nest",0.0603,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","6/1/2012",29,28,902.0689655,291.4285714,76.22377622,6.333333333,20.83333333,"2012-06-01","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",154,2012,"Inc","Day",33.45263158,28,36,95,1.788071712,"209.12.nest",0.0535,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","6/2/2012",27,26,1004.444444,276.9230769,79.02097902,6.166666667,21,"2012-06-02","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",155,2012,"Inc","Day",33.91052632,28,36.5,95,2.017185404,"209.12.nest",0.0595,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","6/3/2012",24,23,1130,313.0434783,79.02097902,3.666666667,21,"2012-06-03","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"209.12",156,2012,"Inc","Day",35.15789474,30,38,95,1.792809453,"209.12.nest",0.051,"nest",209,"TAR","5/25/2012","TT",209,"HOWA",146,146,161,14,1,"Fail","Sure","Predation snake?","predation",3,3,0,1,0,100,0,1,1,"WAYR",NA,1,1.5,"Gum",NA,NA,NA,NA,NA,"ASY","64","12","6/5/2012",NA,"6/8/2012",2012,"5/25/2012",209,"WAYR",NA,39.32935516,-82.77005279,44,44,0,310.3210144,26.22960091,161.9290009,32.01539993,47.16260147,"ridge","ridge","ridge","ridge","6/4/2012",22,21,1221.818182,354.2857143,78.32167832,3.833333333,21.5,"2012-06-04","209.12",0.169444444,23.84722222,23.67777778,0.986574074,1
"221D.15",167,2015,"Inc","Night",32,31.5,33,37,0.311804782,"T221D.nest",0.00974,"nest",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/16/2015",9,8,5333.333333,540,91.74311927,11.11666667,21.05,"2015-06-16","T221D",9.525278,23.99972,14.474442,0.60310175,0.6
"221D.15",167,2015,"Inc","Night",21.89189189,21,22.5,37,0.473391064,"T221D.ambient",0.0216,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/16/2015",9,8,5333.333333,540,91.74311927,11.11666667,21.05,"2015-06-16","T221D",9.525278,23.99972,14.474442,0.60310175,0.6
"221D.15",168,2015,"Inc","Night",31.05416667,27,32.5,120,1.248184957,"T221D.nest",0.0402,"nest",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/17/2015",21,20,3600,540,87.5,6.25,21.11666667,"2015-06-17","T221D",0.05083333,23.99972,23.94888667,0.997870278,1
"221D.15",168,2015,"Inc","Night",20.51260504,20,21,119,0.353326713,"T221D.ambient",0.0172,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/17/2015",21,20,3600,540,87.5,6.25,21.11666667,"2015-06-17","T221D",0.05083333,23.99972,23.94888667,0.997870278,1
"221D.15",169,2015,"Inc","Night",19.84033613,19.5,20.5,119,0.331488509,"T221D.ambient",0.0167,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/18/2015",16,15,4950,480,91.66666667,6.05,21.05,"2015-06-18","T221D",0.05083333,23.99972,23.94888667,0.997870278,1
"221D.15",169,2015,"Inc","Night",30.80833333,29,32,120,0.862825467,"T221D.nest",0.028,"nest",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/18/2015",16,15,4950,480,91.66666667,6.05,21.05,"2015-06-18","T221D",0.05083333,23.99972,23.94888667,0.997870278,1
"221D.15",170,2015,"Inc","Night",31.575,30.5,33,120,0.803485056,"T221D.nest",0.0254,"nest",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/19/2015",23,22,3213.913043,567.2727273,85.55555556,6.05,20.85,"2015-06-19","T221D",0.05083333,23.99972,23.94888667,0.997870278,1
"221D.15",170,2015,"Inc","Night",20.02521008,19.5,21,119,0.499358654,"T221D.ambient",0.0249,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/19/2015",23,22,3213.913043,567.2727273,85.55555556,6.05,20.85,"2015-06-19","T221D",0.05083333,23.99972,23.94888667,0.997870278,1
"221D.15",171,2015,"Inc","Night",32.42916667,31.5,33,120,0.356782031,"T221D.nest",0.011,"nest",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/20/2015",27,26,2746.666667,470.7692308,85.83333333,6.183333333,21.25,"2015-06-20","T221D",0.05083333,23.99972,23.94888667,0.997870278,1
"221D.15",171,2015,"Inc","Night",20.20168067,20,20.5,119,0.246323197,"T221D.ambient",0.0122,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/20/2015",27,26,2746.666667,470.7692308,85.83333333,6.183333333,21.25,"2015-06-20","T221D",0.05083333,23.99972,23.94888667,0.997870278,1
"221D.15",172,2015,"Inc","Night",19.81932773,19,21.5,119,0.613171432,"T221D.ambient",0.0309,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/21/2015",22,21,3381.818182,537.1428571,86.83473389,6.05,21.01666667,"2015-06-21","T221D",0.05083333,23.96583,23.91499667,0.996458195,1
"221D.15",172,2015,"Inc","Night",32.8487395,31.5,34,119,0.717678171,"T221D.nest",0.0218,"nest",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/21/2015",22,21,3381.818182,537.1428571,86.83473389,6.05,21.01666667,"2015-06-21","T221D",0.05083333,23.96583,23.91499667,0.996458195,1
"221D.15",173,2015,"Inc","Night",33.79166667,31.5,35.5,120,1.024045638,"T221D.nest",0.0303,"nest",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/22/2015",15,14,5120,685.7142857,88.88888889,5.95,20.68333333,"2015-06-22","T221D",0.01694444,23.96583,23.94888556,0.997870232,1
"221D.15",173,2015,"Inc","Night",20.22916667,18,24,120,2.20474644,"T221D.ambient",0.108988495,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/22/2015",15,14,5120,685.7142857,88.88888889,5.95,20.68333333,"2015-06-22","T221D",0.01694444,23.96583,23.94888556,0.997870232,1
"221D.15",174,2015,"Inc","Night",21.775,17.5,24,120,2.341487353,"T221D.ambient",0.107530992,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/23/2015",16,15,4845,592,89.72222222,6.016666667,21.15,"2015-06-23","T221D",0.01694444,23.96583,23.94888556,0.997870232,1
"221D.15",174,2015,"Inc","Night",34.1,33,36,120,0.54464544,"T221D.nest",0.016,"nest",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/23/2015",16,15,4845,592,89.72222222,6.016666667,21.15,"2015-06-23","T221D",0.01694444,23.96583,23.94888556,0.997870232,1
"221D.15",175,2015,"Inc","Night",16.97916667,15.5,20,120,1.454341275,"T221D.ambient",0.0857,"ambient",NA,"TAR","6/11/2015","TT",NA,"HOWA",42166,162,42191,24,1,"Fail","prob, some might have fledged but nest failed at 21:07","mammal","predation",3,2,0,0,0,66.66666667,0,NA,2,"GAGM",NA,0.2,1.2,"white oak",NA,NA,NA,NA,NA,"SY",NA,NA,NA,NA,NA,2015,"6/11/2015",0,"GAGM","unbanded",39.32863664,-82.77257678,54,54,0,268.5390015,16.80170059,261.803009,15.58469963,16.33359909,"ridge","ridge","ridge","upper slope","6/24/2015",21,20,3554.285714,588,86.38888889,5.95,21.21666667,"2015-06-24","T221D",0.01694444,23.96583,23.94888556,0.997870232,1
